0.000, 0.035, 0.195, 0.295, 0.455, 0.55
1.9968, 1e+020
1.8876, 1e+020
3.9562, 1.09197
2.652, 1e+020
1.4196, 1e+020
4.134, 1.23991
3.9344, 1.21464
0.3774, 1e+020
1.1732, 1e+020
1.2542, 1e+020
1.4976, 1e+020
2.2308, 1e+020
3.7908, 1e+020
0.3808, 1e+020
2.7486, 1e+020
3.9406, 0.962253
1.1794, 1e+020
0.3868, 1e+020
3.9188, 1.09671
4.031, 0.959741
3.8034, 0.927553
3.5848, 0.957468
3.6506, 0.945476
0.1278, 1e+020
0.131, 1e+020
3.5038, 1.00542
3.6006, 0.866549
4.0934, 1.15102
3.1106, 1e+020
3.7846, 0.952755
3.5974, 0.922355
3.8096, 0.903884
3.663, 1.11939
0.4242, 1e+020
1.5882, 1e+020
3.7752, 1.0606
4.2774, 1.15874
3.613, 1e+020
4.212, 1.17046
0.8924, 1e+020
3.744, 1.168
3.1824, 1e+020
3.8564, 0.976772
3.8096, 1.14151
4.0092, 1.14964
4.0716, 1.14847
0.5398, 1e+020
3.688, 1e+020
1.4102, 1e+020
3.8814, 1.1626
2.8766, 1e+020
1.12, 1e+020
0.9454, 1e+020
2.0312, 1e+020
0.3744, 1e+020
1.4414, 1e+020
0.362, 1e+020
1.875, 1e+020
3.8252, 1.23127
2.1154, 1e+020
0.3682, 1e+020
3.0326, 1e+020
2.5646, 1e+020
2.7988, 1e+020
1.8844, 1e+020
2.8766, 1e+020
1.192, 1e+020
3.5724, 0.925222
3.822, 1.09842
3.4226, 0.897933
3.7128, 0.911549
3.585, 0.917034
3.5818, 0.919999
3.822, 0.976461
3.9218, 0.958527
3.8876, 0.920933
2.8892, 1e+020
3.7128, 0.935726
3.9218, 0.922762
3.772, 0.947731
3.7286, 0.956227
3.7876, 0.972113
3.7658, 0.987732
3.6412, 0.976531
3.9342, 1.06632
1.9282, 1e+020
3.6412, 0.885214
4.0092, 0.979649
3.7784, 0.965166
3.5162, 0.940379
3.978, 1.23072
3.7066, 0.933079
3.7784, 1.01649
3.8406, 0.975927
